,Transaction_ID,Transaction_Date,Store_ID,Number_of_EMI,Purchased_in_Sale,Var1,Var2,Var3,Client_ID,Gender,DOB,Referred_Friend,Sales_Executive_ID,Sales_Executive_Category,Lead_Source_Category,Payment_Mode,Product_Category,result
42829,43827,42,71,3,0,1,0,0,346226691,1,10866,1,4214,0,3,2,1,3439
42830,41074,42,11,2,0,1,0,0,346221709,1,10513,0,101,1,0,2,1,3439
42831,42912,42,4,3,0,1,0,0,346225038,1,4296,0,1236,1,0,2,1,3439
42832,40585,42,38,3,0,1,1,0,346220874,1,5974,0,1224,1,0,0,1,3439
42833,40325,42,37,3,0,1,0,0,346220412,0,1434,1,3040,1,0,2,1,3439
42834,40478,42,93,2,0,3,0,0,346220689,1,6003,0,209,1,2,1,1,3439
42835,43123,42,1,2,0,1,0,0,346225425,1,9407,1,5912,0,3,1,1,3439
42836,41556,42,26,2,0,1,0,0,346222550,1,3303,0,421,4,0,0,1,3439
42837,40327,42,11,2,0,1,0,0,346220417,1,1113,0,20,1,0,2,1,3439
42838,40437,42,74,2,0,1,0,0,346220609,1,10435,0,145,1,2,1,1,3439
42839,43302,42,96,3,0,1,0,0,346225724,1,10816,0,1238,1,0,0,1,3439
42840,40427,42,22,1,1,2,0,0,345739861,1,2166,1,1750,0,3,1,1,3439
42841,41405,42,35,3,0,1,0,0,346222245,1,6738,0,1314,1,0,0,2,4849
42842,42638,42,4,3,0,1,1,0,346224540,1,10642,1,1236,1,0,0,1,3439
42843,40406,42,34,3,0,1,0,0,346220554,0,10568,0,1249,1,0,0,1,3439
42844,39582,42,11,2,0,1,1,0,346219132,1,9861,0,23,1,0,2,1,3439
42845,43007,42,28,3,0,1,0,0,346225217,1,9993,0,1264,1,0,0,1,3439
42846,43054,42,226,2,0,1,0,0,346225308,1,1009,0,6947,0,3,2,1,3439
42847,41336,42,32,2,0,1,1,0,346222131,1,12229,0,2829,4,0,0,1,3439
42848,41315,42,67,2,0,1,0,0,346222094,1,2745,0,3566,0,3,2,1,3439
42849,40342,42,24,3,0,1,0,0,346220438,1,3255,1,2200,1,0,0,1,3439
42850,41792,42,69,2,0,1,0,1,346222987,1,1520,0,7172,0,3,2,1,3439
42851,42313,42,25,3,0,1,0,0,346223904,1,12109,1,3050,1,0,3,1,3439
42852,43375,42,97,2,0,1,0,0,346225852,0,3597,0,1267,0,3,2,1,3439
42853,43484,42,66,1,1,2,0,0,346226064,1,10207,0,4070,0,3,4,1,3439
42854,43830,42,34,3,0,1,0,1,346226695,1,10636,0,7602,0,3,1,1,3439
42855,43558,42,67,2,0,1,0,0,346226197,1,9231,0,4700,0,3,2,1,3439
42856,42675,42,48,1,1,2,0,0,345874449,0,9946,1,2312,0,3,2,1,3439
42857,43293,42,4,3,0,1,0,0,346225711,1,9903,0,1236,1,0,0,1,3439
42858,39680,42,51,3,0,1,0,0,346219299,1,10834,0,1260,1,0,1,1,3439
42859,42471,42,49,3,0,1,0,0,346224196,1,6868,0,1269,1,0,0,1,3439
42860,39564,42,180,2,0,1,0,1,346219107,0,372,0,6071,2,3,2,1,3439
42861,41065,42,84,2,0,1,0,0,346221692,0,4386,0,8,2,1,2,1,3439
42862,41470,42,35,3,0,1,0,0,346222381,1,9497,1,1314,1,0,0,1,3439
42863,39946,42,31,1,1,2,0,0,346219754,0,11276,1,3901,1,2,2,1,3439
42864,42088,42,67,2,0,1,1,0,346159382,1,8001,0,6830,0,3,2,1,3439
42865,42167,42,47,3,0,1,0,0,346223645,1,9850,1,627,0,3,2,1,3439
42866,40805,42,49,3,0,1,0,0,346221274,1,1123,1,1269,1,0,2,1,3439
42867,42069,42,65,2,0,1,0,0,346223466,1,11352,0,4102,0,3,2,1,3439
42868,43739,42,74,1,1,2,0,0,346226526,1,7093,0,145,1,2,1,1,3439
42869,40457,42,207,2,0,1,0,0,346220654,1,8391,0,4758,0,3,2,1,3439
42870,40081,42,89,3,0,1,0,0,346219973,1,11923,0,1247,1,0,0,1,3439
42871,41051,42,92,2,0,1,0,0,346221672,1,8506,0,203,1,2,0,1,3439
42872,41053,42,11,2,0,1,0,0,346221674,1,10551,0,31,1,0,2,1,3439
42873,41782,42,65,2,0,1,0,0,345780469,0,7469,0,1194,0,3,1,1,3439
42874,41185,42,1,3,0,1,1,0,346221890,1,4182,0,1217,1,0,1,1,3439
42875,40804,42,4,3,0,1,0,0,346221272,1,2502,0,1236,1,0,0,1,3439
42876,41639,42,35,3,0,3,0,0,346222710,0,2069,0,1314,1,0,4,1,3439
42877,40288,42,38,3,0,1,0,0,346220332,0,1968,0,1255,1,0,0,1,3439
42878,40892,42,26,2,0,1,0,0,346221416,0,1325,0,421,4,0,0,1,3439
42879,41016,42,11,2,0,1,1,0,346221615,1,11222,0,8,2,1,2,2,4849
42880,42155,42,70,2,0,1,0,0,346223621,0,9885,0,137,1,2,2,1,3439
42881,43690,42,15,3,0,1,0,0,346226439,1,5096,0,1259,1,0,2,1,3439
42882,39997,42,55,1,1,2,1,0,346215439,1,9829,0,1140,0,3,0,1,3439
42883,42797,42,4,1,1,2,0,0,346224821,1,8133,1,4707,0,3,1,1,3439
42884,42416,42,35,3,0,1,0,0,346224088,0,6346,0,1314,1,0,0,1,3439
42885,39779,42,58,3,0,1,0,0,346219467,1,12115,0,1226,1,0,0,1,3439
42886,41952,42,4,3,0,1,0,0,346223253,1,1736,0,1236,1,0,0,1,3439
42887,43471,42,34,3,0,1,0,0,346226041,0,9911,0,1249,1,0,0,1,3439
42888,39811,42,28,3,0,1,0,0,346219521,1,1846,0,1264,1,0,0,1,3439
42889,40509,42,1,3,0,1,0,0,346220744,1,2056,0,1217,1,0,0,1,3439
42890,39862,42,9,2,0,1,1,0,346219608,1,6573,0,76,1,0,2,1,3439
42891,43408,42,9,2,0,1,0,0,346225910,1,4537,0,376,1,0,2,1,3439
42892,39418,42,11,1,1,2,0,1,346081165,1,12112,1,2677,2,3,1,1,3439
42893,39500,42,5,3,0,1,0,0,346218997,1,1073,1,1399,1,0,3,1,3439
42894,41193,42,31,3,0,1,0,0,346221901,1,1877,0,2015,1,0,0,1,3439
42895,40577,42,1,3,0,1,0,0,346220858,1,9856,0,1217,1,0,0,1,3439
42896,40408,42,49,3,0,1,0,0,346220556,1,8805,1,1269,1,0,0,1,3439
42897,40662,42,44,3,0,1,0,0,346221026,1,10834,0,3976,1,0,0,1,3439
42898,42119,42,11,3,0,1,0,0,346223558,0,584,0,1229,1,0,2,1,3439
42899,42154,42,32,2,0,1,0,0,346223619,0,12402,0,2829,4,0,1,1,3439
42900,40365,42,0,2,0,1,0,0,346220487,0,9851,0,7117,1,0,2,1,3439
42901,42255,42,9,2,0,1,1,0,346223802,1,10831,0,6016,1,0,2,1,3439
42902,42786,42,51,3,0,1,0,0,346224812,1,3554,1,1260,1,0,2,1,3439
42903,42283,42,32,3,0,1,0,0,346223852,1,9899,0,1219,1,0,0,1,3439
42904,43840,42,139,1,1,2,0,0,346226714,1,7633,0,1588,1,2,1,1,3439
42905,42085,42,26,2,0,1,0,0,346223490,0,8678,0,421,4,0,0,1,3439
42906,39733,42,21,2,0,1,0,0,346219388,1,2654,0,7471,0,3,1,1,3439
42907,43844,42,11,1,1,2,0,0,345905807,1,11166,0,392,1,2,2,1,3439
42908,39591,42,242,2,0,1,1,0,346219148,1,2145,0,6639,2,3,2,1,3439
42909,42933,42,96,2,0,1,0,0,346225080,0,12362,0,6104,0,3,1,1,3439
42910,43417,42,1,3,0,1,0,0,346225930,1,4338,0,1217,1,0,0,1,3439
42911,43807,42,33,3,0,1,0,0,346226668,1,9220,0,1206,0,3,3,1,3439
42912,41231,42,18,3,0,1,0,0,346221953,1,9003,0,11,1,0,2,1,3439
42913,42139,42,49,3,0,1,0,0,346223599,0,10194,0,1269,1,0,2,1,3439
42914,40495,42,9,2,0,1,1,0,346220717,0,10822,0,166,1,0,2,1,3439
42915,43392,42,65,2,0,1,0,0,346225879,1,3783,0,3065,0,3,2,1,3439
42916,41256,42,16,2,0,1,0,0,346221993,1,10903,0,9,1,2,1,1,3439
42917,39701,42,11,2,0,1,1,0,346219337,1,6187,0,52,1,0,2,1,3439
42918,41232,42,26,2,0,1,0,0,346221954,1,10941,0,421,4,0,0,1,3439
42919,42511,42,11,2,0,1,1,0,346224287,0,10820,0,62,1,0,2,1,3439
42920,40154,42,199,3,0,1,1,0,346220101,1,10820,0,5536,0,3,2,1,3439
42921,41160,42,38,1,1,2,0,0,346090801,1,10582,0,4220,0,3,1,1,3439
42922,40807,42,25,3,0,1,0,0,346221278,1,11118,0,2505,1,0,0,1,3439
42923,40366,42,11,2,0,1,0,0,345902495,0,9882,0,2275,0,3,2,1,3439
42924,39817,42,133,1,1,2,0,0,346219531,1,2676,0,728,1,2,1,1,3439
42925,42387,42,9,2,0,1,0,0,346224031,0,9902,0,3,1,0,2,1,3439
42926,41552,42,80,2,0,1,0,0,346222543,1,4319,0,6386,0,3,2,1,3439
42927,43350,42,11,2,0,1,0,0,346225800,1,2709,1,12,1,0,2,1,3439
42928,39610,42,38,3,0,1,1,0,346219178,1,834,0,1255,1,0,0,1,3439
42929,41586,42,88,3,0,3,1,0,346222604,1,4789,0,2412,1,0,4,1,3439
42930,42872,42,182,1,1,2,0,0,346224961,1,4433,0,3967,0,3,1,1,3439
42931,39442,42,0,2,0,1,0,0,346218887,1,10066,0,7117,1,0,1,1,3439
42932,41137,42,26,2,0,1,1,1,346221801,1,627,0,7051,0,3,2,1,3439
42933,40232,42,4,3,0,1,0,0,346220236,1,4315,0,1236,1,0,0,1,3439
42934,43780,42,9,2,0,1,0,0,346226603,0,10372,0,2855,1,0,2,1,3439
42935,42875,42,13,3,0,1,0,0,346224970,1,11244,0,1246,1,0,0,1,3439
42936,42310,42,54,8,0,3,0,0,346223900,1,2592,0,85,3,0,4,1,3439
42937,41604,42,58,3,0,1,1,0,346222642,1,10496,0,1226,1,0,0,1,3439
42938,43402,42,9,2,0,1,1,0,346225898,1,1665,0,8,2,1,2,1,3439
42939,42403,42,11,2,0,1,1,0,346224063,1,9454,0,6484,1,0,2,1,3439
42940,42250,42,29,3,0,1,0,0,346223795,1,10530,0,1284,1,0,0,1,3439
42941,41419,42,44,3,0,1,1,0,346222275,1,8689,0,3976,1,0,0,1,3439
42942,39592,42,21,2,0,1,1,0,346219150,1,8520,1,158,1,0,3,1,3439
42943,42158,42,65,2,0,1,0,0,346223626,1,5199,0,4102,0,3,2,1,3439
42944,42674,42,194,2,0,1,1,0,346224607,1,10415,0,4688,2,3,2,1,3439
42945,41977,42,4,3,0,1,0,0,346223304,0,10414,0,1236,1,0,0,2,4849
42946,42498,42,11,2,0,1,0,0,346224247,1,6703,0,28,1,0,2,1,3439
42947,39832,42,27,2,0,1,0,0,346219558,1,9787,0,7481,2,3,2,1,3439
42948,41134,42,120,8,0,3,0,0,346221797,1,4784,0,3994,0,3,4,1,3439
42949,40372,42,73,3,0,1,0,0,346220497,1,10529,0,3655,1,0,0,1,3439
42950,41072,42,0,2,0,1,0,0,346221704,0,11141,0,7117,1,0,2,1,3439
42951,40037,42,10,3,0,1,0,0,346219899,1,6439,0,992,0,3,2,1,3439
42952,41014,42,11,2,0,1,0,0,346221612,1,1731,0,37,1,0,2,1,3439
42953,41260,42,13,3,0,1,0,0,346222001,0,9425,0,1246,1,0,2,1,3439
42954,42410,42,64,1,1,2,0,0,346224077,1,5698,1,6887,1,2,2,1,3439
42955,39662,42,32,2,0,1,0,0,346219261,1,441,1,2829,4,0,2,1,3439
42956,40847,42,32,2,0,1,0,0,346221343,0,1918,1,2829,4,0,3,1,3439
42957,41770,42,85,2,0,1,0,0,346222959,1,4880,0,6938,0,3,2,1,3439
42958,42406,42,36,3,0,1,0,0,346224069,0,3990,0,1216,1,0,0,1,3439
42959,41968,42,1,3,0,1,0,0,346223280,1,6370,1,1217,1,0,1,1,3439
42960,40137,42,7,3,0,1,0,0,346220075,1,3631,1,2046,0,3,3,1,3439
42961,40313,42,9,2,0,1,0,0,346220384,0,9906,0,3,1,0,2,1,3439
42962,41201,42,9,2,0,1,1,0,346221909,0,10368,0,8,2,1,2,1,3439
42963,41737,42,54,2,0,1,0,0,346222905,1,9535,0,7547,1,0,2,1,3439
42964,40668,42,97,3,0,1,0,0,346221036,0,7240,1,1271,1,0,2,1,3439
42965,42914,42,95,3,0,1,0,0,346225042,1,2376,0,1324,1,0,0,1,3439
42966,41342,42,35,3,0,1,0,0,346222138,0,965,0,77,1,0,0,1,3439
42967,40430,42,80,2,0,1,0,0,346220596,1,3286,1,1088,0,3,3,1,3439
42968,41672,42,110,2,0,1,0,0,346222762,1,10837,1,361,1,2,2,1,3439
42969,40679,42,4,3,0,1,0,0,345888064,1,2118,1,1236,1,0,0,1,3439
42970,39850,42,1,3,0,1,0,0,346219586,1,11496,1,1217,1,0,1,1,3439
42971,40806,42,4,3,0,1,1,0,346221275,1,3952,0,1236,1,0,2,1,3439
42972,41228,42,13,3,0,1,1,0,346221948,1,12003,0,1246,1,0,0,1,3439
42973,42844,42,24,3,0,1,1,0,346224902,1,9904,0,1232,1,0,0,1,3439
42974,42105,42,7,3,0,1,0,0,346223532,1,1068,0,1222,1,0,0,1,3439
42975,43022,42,13,3,0,1,0,0,346225251,0,4843,0,1246,1,0,0,1,3439
42976,40018,42,107,3,0,1,0,0,346219868,1,4195,0,5752,0,3,2,1,3439
42977,40191,42,38,2,0,1,0,0,346220167,0,9903,0,8,2,1,0,1,3439
42978,43526,42,2,2,0,1,0,1,346226145,1,8615,1,6708,2,3,2,1,3439
42979,42483,42,11,2,0,1,0,0,346224218,1,10240,1,25,1,0,3,1,3439
42980,41821,42,1,3,0,1,0,0,346223033,1,4346,0,1217,1,0,2,1,3439
42981,39463,42,6,2,0,1,0,0,346218930,1,1692,0,8,2,1,2,1,3439
42982,40537,42,10,2,0,1,0,0,346199881,1,5111,0,4723,0,3,1,1,3439
42983,39928,42,11,2,0,1,0,0,346219719,1,228,0,108,1,0,2,1,3439
42984,41187,42,13,3,0,1,0,0,346221893,0,6334,0,1246,1,0,2,1,3439
42985,42646,42,13,2,0,1,0,0,346224555,1,617,0,7463,0,3,2,1,3439
42986,43158,42,95,2,0,1,1,0,346225478,0,2657,0,8,2,1,2,1,3439
42987,40680,42,95,3,0,1,0,0,346221049,1,10363,0,1324,1,0,0,1,3439
42988,43125,42,58,8,0,3,0,0,346225429,1,2225,1,4041,0,3,4,1,3439
42989,40387,42,99,2,0,1,0,0,346220520,1,8086,0,2882,0,3,1,1,3439
42990,42090,42,243,1,1,2,0,0,346223498,1,8938,0,7560,0,3,2,1,3439
42991,41296,42,11,2,0,1,1,0,346222065,0,4741,0,179,1,0,2,1,3439
42992,40460,42,13,3,0,1,0,0,346220658,1,12295,0,1246,1,0,0,1,3439
42993,40390,42,55,3,0,1,0,0,346220525,1,4122,0,1225,1,0,2,2,4849
42994,39612,42,120,2,0,1,0,0,346219180,0,4776,0,6422,0,3,2,1,3439
42995,43133,42,61,2,0,1,0,0,346225440,1,6333,0,1741,0,3,1,1,3439
42996,42111,42,135,1,1,2,0,0,346201574,1,9011,0,1027,1,2,1,1,3439
42997,41860,42,238,2,0,1,1,0,346223103,1,2582,0,7549,0,3,3,1,3439
42998,41814,42,19,3,0,1,0,0,346223023,1,6041,0,4676,0,0,2,1,3439
42999,39969,42,26,2,0,1,1,0,346219793,1,12,0,248,1,0,2,1,3439
43000,42143,42,14,3,0,1,0,0,346223603,1,10273,1,3041,1,0,1,1,3439
43001,39730,42,60,3,0,1,1,0,346219381,0,9108,0,1984,0,3,2,1,3439
43002,39637,42,13,2,0,1,0,0,346219214,1,11855,0,7463,0,3,2,1,3439
43003,40960,42,26,2,0,1,0,0,346221523,1,3590,0,174,1,0,2,1,3439
43004,39406,42,26,2,0,1,0,0,346218821,0,10829,0,421,4,0,2,1,3439
43005,39860,42,88,2,0,1,0,0,346013958,1,1797,0,1662,0,3,1,1,3439
43006,41619,42,127,1,1,2,0,0,346222664,1,10360,0,533,1,2,2,1,3439
43007,41983,42,1,3,0,1,0,0,346223314,1,5399,0,0,1,0,0,1,3439
43008,43207,42,54,2,0,1,0,0,346225556,1,12139,0,7547,1,0,0,1,3439
43009,42836,42,23,1,1,2,0,0,346224891,1,12398,0,1252,0,3,1,1,3439
43010,43012,42,21,2,0,1,0,0,346225226,0,2841,0,4578,0,3,2,1,3439
43011,42288,42,94,3,0,1,1,0,346223862,0,2653,0,2843,1,0,0,1,3439
43012,41654,42,13,2,0,1,0,0,346221840,1,4930,0,3143,0,3,1,1,3439
43013,39669,42,14,3,0,1,1,0,346219277,0,10482,0,3041,1,0,1,1,3439
43014,41381,42,35,2,0,1,0,0,346222202,1,3073,0,64,1,0,2,1,3439
43015,43660,42,67,1,1,2,1,0,345653425,0,11591,0,4648,0,3,2,1,3439
43016,40584,42,49,3,0,1,0,0,346220871,1,2077,0,1269,1,0,2,1,3439
43017,41855,42,155,2,0,1,0,1,346223089,0,10827,0,2667,0,3,2,1,3439
43018,40710,42,233,2,0,1,0,0,346221096,1,224,0,6963,0,3,0,1,3439
43019,40318,42,64,3,0,1,0,0,346220397,0,10826,0,1242,1,0,2,1,3439
43020,40745,42,84,2,0,1,0,0,346206131,1,4340,1,7170,0,3,1,1,3439
43021,42979,42,27,1,1,2,0,0,346225169,1,503,1,5533,0,3,1,1,3439
43022,39780,42,17,2,0,1,0,0,346219469,1,12027,0,289,0,3,2,1,3439
43023,41957,42,76,2,0,1,0,0,346223259,1,10907,0,4128,0,3,2,1,3439
43024,40262,42,36,2,0,1,0,0,346220288,0,11487,0,2155,0,3,2,1,3439
43025,39653,42,217,2,0,1,0,0,346219244,0,10868,0,6535,0,3,0,1,3439
43026,43104,42,1,3,0,1,0,0,346225401,1,10049,0,1217,1,0,0,1,3439
43027,43659,42,7,2,0,1,0,0,346226380,1,10515,1,5659,0,3,2,1,3439
43028,39405,42,11,2,0,1,0,0,346218820,1,10740,0,736,0,3,2,1,3439
43029,42550,42,13,3,0,1,1,0,346224361,1,2506,0,1246,1,0,0,1,3439
43030,42036,42,28,1,1,2,0,0,346223413,0,3821,0,3068,0,3,2,1,3439
43031,42400,42,66,1,1,2,0,0,346201253,1,12395,1,7096,2,3,1,1,3439
43032,39887,42,0,2,0,1,0,0,346219649,0,10355,0,7117,1,0,2,1,3439
43033,40606,42,1,3,0,1,0,0,346220919,1,5219,0,6874,0,3,2,1,3439
43034,40212,42,13,2,0,1,0,0,346143048,1,6655,0,7463,0,3,2,1,3439
43035,40670,42,64,3,0,1,0,0,346221038,1,9893,0,1242,1,0,0,1,3439
43036,41685,42,58,3,0,1,0,0,346222794,1,4999,0,107,1,0,0,1,3439
43037,39829,42,73,3,0,1,0,0,346219554,1,6459,0,3655,1,0,0,1,3439
43038,42552,42,74,1,1,2,0,0,345951552,1,1437,1,145,1,2,0,1,3439
43039,43443,42,70,2,0,1,0,0,346225995,1,5183,0,137,1,2,2,1,3439
43040,41097,42,1,3,0,1,0,0,346221745,0,12024,1,1217,1,0,1,1,3439
43041,40401,42,3,3,0,1,0,0,346220546,1,12358,1,1405,1,0,0,1,3439
43042,43774,42,54,3,0,1,0,0,346226590,0,8704,0,1936,1,0,1,1,3439
43043,40428,42,94,2,0,1,0,0,346220593,1,5218,1,2593,0,3,1,2,4849
43044,41243,42,1,3,0,1,0,0,346221972,0,9409,0,1217,1,0,0,1,3439
43045,40927,42,6,2,0,1,0,0,346221466,0,1402,0,1925,4,0,0,1,3439
43046,41174,42,89,1,1,2,0,0,346221869,1,12322,1,4813,0,3,2,1,3439
43047,39773,42,236,2,0,1,0,0,346219461,0,11920,0,3404,0,3,2,1,3439
43048,41298,42,239,2,0,1,0,0,346222067,1,1228,0,5281,0,3,1,1,3439
43049,39668,42,9,2,0,1,1,0,346219274,1,10821,0,425,1,0,2,1,3439
43050,42213,42,11,2,0,1,1,0,346223725,1,3304,0,32,1,0,2,1,3439
43051,40816,42,89,2,0,1,0,0,346221291,1,5743,0,598,2,3,1,1,3439
43052,43034,42,236,2,0,3,0,0,346225271,0,742,0,3999,0,3,1,1,3439
43053,39692,42,26,2,0,1,0,0,346219318,1,10350,0,421,4,0,0,1,3439
43054,40887,42,38,3,0,1,0,1,346221411,0,2360,0,8,2,1,2,1,3439
43055,40359,42,50,1,1,2,0,0,346220470,1,11514,0,1091,0,3,2,1,3439
43056,40725,42,241,2,0,1,1,0,346221126,1,10820,0,4382,0,3,2,1,3439
43057,41358,42,4,3,0,1,0,0,346220570,1,1288,1,1236,1,0,1,1,3439
43058,42093,42,6,2,0,1,1,0,346223507,1,9887,0,67,1,0,2,1,3439
43059,40053,42,96,1,1,2,0,0,346219926,1,11547,0,2340,0,3,2,1,3439
43060,43460,42,232,3,0,1,0,0,346226023,0,9887,0,3337,0,3,2,1,3439
43061,43630,42,11,2,0,1,0,0,346226336,1,9928,0,25,1,0,1,1,3439
43062,40678,42,49,3,0,1,0,0,346221047,1,10348,0,1269,1,0,0,1,3439
43063,41614,42,54,1,1,2,0,0,346219677,1,1148,0,1744,0,3,1,1,3439
43064,43078,42,42,2,0,1,0,0,346225358,1,8732,0,7431,0,3,2,1,3439
43065,41218,42,36,2,0,1,0,0,346221932,1,9926,0,5193,2,3,2,1,3439
43066,41865,42,66,1,1,2,0,0,346223113,1,10693,0,6767,0,3,1,1,3439
43067,39984,42,11,2,0,1,0,0,346219812,1,1461,0,39,1,0,2,1,3439
43068,40588,42,63,2,0,1,0,0,346220878,1,9882,0,287,1,0,2,1,3439
43069,40348,42,96,1,1,2,1,0,346220448,1,4606,0,4650,1,2,1,1,3439
43070,42083,42,73,1,1,2,0,0,346223487,1,1853,0,3373,2,3,2,1,3439
43071,40667,42,193,3,0,1,0,0,346221034,1,10387,0,3925,0,3,2,1,3439
43072,42644,42,118,2,0,1,0,0,346224551,1,6945,0,452,1,2,2,2,4849
43073,43111,42,9,2,0,1,0,0,346213343,0,600,0,5219,0,3,2,1,3439
43074,40396,42,35,3,0,1,0,0,346220535,1,10111,0,8,2,1,2,1,3439
43075,42454,42,111,1,1,2,1,0,346224154,0,9061,0,582,0,3,2,1,3439
43076,41719,42,22,1,1,2,0,0,346222870,0,8464,0,3258,0,3,0,1,3439
43077,39643,42,30,1,1,2,0,0,346219226,0,3879,1,668,0,3,1,1,3439
43078,42264,42,4,3,0,1,1,0,346223816,1,1314,0,1236,1,0,0,1,3439
43079,41189,42,1,3,0,1,0,0,346221895,1,1993,0,1217,1,0,0,1,3439
43080,42161,42,143,2,0,1,0,0,346223634,1,1669,1,3378,0,3,2,1,3439
43081,39654,42,1,3,0,1,0,0,346219245,1,7919,1,1217,1,0,2,1,3439
43082,43744,42,11,2,0,1,0,0,346226537,1,9912,0,101,1,0,2,1,3439
43083,40030,42,21,2,0,1,1,0,346219886,0,12307,1,1452,0,3,2,1,3439
43084,40902,42,64,3,0,1,1,0,346221431,1,3838,0,6229,2,3,2,1,3439
43085,39749,42,7,3,0,1,0,0,346219414,0,9021,0,1222,1,0,2,1,3439
43086,41085,42,42,3,0,1,0,0,346221726,1,9789,0,1248,1,0,0,1,3439
43087,41827,42,9,2,0,1,0,0,346223047,1,729,0,1785,1,0,2,1,3439
43088,43515,42,20,2,0,1,1,0,346226124,1,1073,0,6126,0,3,2,2,4849
43089,43661,42,58,3,0,1,0,0,346226382,1,1308,0,1226,1,0,0,1,3439
43090,41759,42,110,2,0,1,0,0,346222948,1,5630,1,361,1,2,2,2,4849
43091,40284,42,1,3,0,1,0,0,346220325,1,10716,0,1217,1,0,0,1,3439
43092,39759,42,5,3,0,1,0,0,346219436,0,2088,0,1399,1,0,2,1,3439
43093,40469,42,64,2,0,1,0,0,346220676,1,11531,1,5195,0,3,3,1,3439
43094,41157,42,1,3,0,1,0,0,346221837,1,10526,1,1217,1,0,1,1,3439
43095,42239,42,20,2,0,1,1,0,346017615,1,2700,0,444,0,3,2,1,3439
43096,42753,42,6,1,1,2,0,0,345668843,0,7357,1,130,0,3,1,1,3439
43097,39593,42,37,3,0,1,0,0,346219152,1,8422,0,1611,1,0,0,1,3439
43098,40690,42,217,2,0,1,0,0,346221066,1,11820,0,6535,0,3,2,1,3439
43099,43546,42,11,2,0,1,1,1,346226180,1,10363,0,8,2,1,2,1,3439
43100,39684,42,75,2,0,1,0,0,346219304,1,3758,0,3969,0,3,2,1,3439
43101,40743,42,25,3,0,1,0,0,346221162,1,3554,1,2505,1,0,3,1,3439
43102,43073,42,0,2,0,1,0,0,346225348,1,11782,0,7117,1,0,2,1,3439
43103,40536,42,4,3,0,1,0,0,346220786,1,8238,0,1236,1,0,0,1,3439
43104,40017,42,11,2,0,1,1,0,346219867,1,10830,0,81,1,0,2,1,3439
43105,41845,42,51,3,0,1,0,0,346223078,0,3520,0,1260,1,0,0,1,3439
43106,43132,42,49,2,0,1,0,0,346225437,1,2654,0,3777,0,3,1,1,3439
43107,41557,42,1,3,0,1,0,0,346222552,1,7059,0,1217,1,0,0,1,3439
43108,43720,42,13,3,0,1,0,0,346226488,1,2262,0,1246,1,0,0,1,3439
43109,40890,42,107,1,1,2,0,0,346221415,1,10314,0,4511,0,3,0,1,3439
43110,41617,42,16,1,1,2,1,0,346203331,0,11961,0,9,1,2,1,1,3439
43111,41052,42,67,3,0,1,0,0,346221673,1,7092,0,5408,0,3,2,1,3439
43112,43453,42,241,2,0,1,0,0,346226011,1,10358,0,7254,0,3,2,1,3439
43113,41329,42,11,2,0,1,0,0,346222123,0,9812,0,25,1,0,2,1,3439
43114,39744,42,51,2,0,1,0,0,346219402,1,5257,0,322,0,3,1,1,3439
43115,43363,42,84,3,0,1,1,0,346225834,1,7564,0,7191,0,3,2,1,3439
43116,41023,42,9,2,0,1,1,0,346221630,0,9892,0,8,2,1,2,1,3439
43117,39911,42,32,2,0,1,0,0,346219693,1,11775,0,2829,4,0,2,1,3439
43118,40152,42,1,3,0,1,0,0,346220099,1,11809,0,1217,1,0,0,1,3439
43119,42921,42,1,3,0,1,1,0,346225055,1,643,0,1217,1,0,0,1,3439
43120,39942,42,11,2,0,1,0,0,346219746,1,4707,0,37,1,0,2,1,3439
43121,43055,42,54,3,0,1,0,1,346225309,1,2462,1,1936,1,0,2,1,3439
43122,39474,42,0,2,0,1,1,0,346218948,1,9888,0,7117,1,0,0,1,3439
43123,42623,42,65,1,1,2,0,0,346224512,0,986,0,4580,0,3,2,1,3439
43124,40914,42,65,2,0,1,0,0,346221448,0,6061,0,7302,0,3,1,1,3439
43125,40386,42,17,2,0,1,0,0,346220519,0,5097,0,1030,0,3,2,1,3439
43126,40346,42,28,2,0,1,0,0,346220444,1,2964,0,6376,0,3,2,1,3439
43127,43288,42,73,3,0,1,0,0,346225704,1,8380,1,3501,1,0,1,1,3439
43128,42171,42,28,3,0,1,0,1,346223649,0,9966,0,1287,1,0,0,1,3439
43129,42787,42,65,1,1,2,0,0,346156969,0,5089,0,7572,0,3,1,1,3439
43130,40682,42,4,3,0,1,1,0,346221053,1,9396,1,1236,1,0,0,1,3439
43131,41760,42,65,2,0,1,0,0,346222949,1,3997,1,1793,0,3,2,1,3439
43132,41684,42,0,2,0,1,0,0,346222792,1,10375,0,7117,1,0,2,1,3439
43133,43145,42,54,8,0,3,0,0,346225453,1,4853,0,85,3,0,4,1,3439
43134,40592,42,28,3,0,1,0,0,346220884,1,9715,1,1264,1,0,0,1,3439
43135,41578,42,44,3,0,1,1,0,346222591,1,7147,0,3976,1,0,0,1,3439
43136,41850,42,74,1,1,2,0,0,346221639,1,446,1,145,1,2,4,1,3439
43137,39743,42,29,2,0,1,0,0,346219401,1,9596,0,7474,0,3,2,1,3439
43138,43232,42,17,2,0,1,0,0,346225600,1,4395,0,289,0,3,2,1,3439
